mcg,gvh,alm,mit,erl,pox,vac,nuc,class,Cluster,Agglomerative_Cluster
0.2009712364540103,0.1080732345725088,0.5050600279878643,0.2012398787873815,0.174954710639047,0.0006601060862512,0.0628325245122599,0.7115675329414743,CYT,3,1
0.2418896431622072,0.0721262112816415,0.4459533516422476,0.1130437979158436,0.1545549590496669,0.1129775424313409,0.0182849019652835,0.3618826220682237,NUC,1,1
0.2295611941890383,0.3881367097222021,0.0893892758507346,0.3369046839863831,0.1378158350022307,0.0129590313621521,0.1196073131134919,0.3140272684979189,NUC,0,2
0.2156860757163646,0.0873114207493594,0.1373883634040526,0.1829159127928404,0.2895032110729255,0.0053704360314451,0.2424424158702098,0.6439451325442506,CYT,3,3
0.1231095801822028,0.1169749164407936,0.2850876037480319,0.3119365374110655,0.0321037110269403,0.093991383236671,0.2157452408558067,0.1740755809675632,ME3,1,1
0.5160624858560737,0.3224531691266633,0.3644203276690653,0.3065827105668771,0.070096484351475,0.013439600479925,0.0888336313375812,0.1142791091865381,NUC,0,2
0.2623139249573352,0.0268613950763781,0.3565432346633123,0.1240785430447095,0.3419189991491845,0.0362308401970268,0.0656051188809447,0.3495642886972227,CYT,3,3
0.2309942687514944,0.2688714913873622,0.3090313404857623,0.176393087352525,0.1282982882042326,0.1101748396381774,0.0239725800511886,0.2118201982796613,NUC,1,0
0.0959512859344814,0.1952314956876724,0.2097709591114985,0.1790456160301069,0.2521957824488025,0.1158631540145021,0.0730713581599331,0.1279992946759475,NUC,3,3
0.340353357371217,0.3045624313430021,0.2833744957135317,0.1151241900617622,0.0080943563355504,0.0220018641686204,0.1071558840254773,0.1314307114194903,MIT,2,1
0.1569467002743433,0.1497070561286568,0.284407747341254,0.147717532032197,0.0299270675014835,0.0603417697470747,0.0832137980053568,0.1776886934616764,ME3,2,1
0.1620025771710848,0.2279300372501689,0.2178762357581398,0.3401260087105426,0.0735205087353983,0.0642911428064281,0.0015778137298465,0.2156441252489703,NUC,0,2
0.1945993531314553,0.3284554701342941,0.0511414471511409,0.1882004002733826,0.0045811827752776,0.0574641418380934,0.0485826971788879,0.445512827767827,CYT,2,1
0.3889033363849212,0.5144052031331324,0.148675481174022,0.1296668647838343,0.4879842843926292,0.0225682782199358,0.0173876734093672,0.3170428055924267,MIT,3,3
0.3240072686151163,0.1812070612731627,0.3624061484981954,0.0650313877746022,0.1717812110762877,0.0451361306922482,0.1012967998712191,0.2936940323717408,NUC,2,0
0.0569606868617727,0.1727274772504836,0.2355913073145626,0.059339927204006,0.0065691055201665,0.1709405548190513,0.1631965937563116,0.2588245643295214,NUC,1,0
0.5068443274386882,0.1091979587643781,0.2339240077651122,0.0609818466124912,0.1294017447526588,0.0278989689431627,0.0177299790277971,0.2251269530588286,CYT,2,1
0.3043925052678168,0.2311963786845543,0.5275311958047608,0.411046137183992,0.087489470035515,0.0054375677826129,0.043243866196468,0.5153683510306144,ME3,0,2
0.2972452247392276,0.4311116916368805,0.3482832793027268,0.2896631846682977,0.0482999375155579,0.0521004071509294,0.1921772609645587,0.4295412583970022,NUC,0,0
0.1367056096153261,0.36320975358824,0.1491660591854251,0.2023291375098629,0.1119283251961221,0.0600011060926154,0.0563676666961384,0.2303836189861782,NUC,2,2
0.4491401171221709,0.3437868850399363,0.1146958271147164,0.3878015472740743,0.3221930106635375,0.0953129727383722,0.0170825405925614,0.5113396693290189,CYT,3,3
0.2518147960573942,0.4087224436012568,0.36991745715089,0.2074644567744925,0.0190509857558272,0.0426565654109048,0.0008980285072174,0.2896542795224233,MIT,2,1
0.1695139260731264,0.1790883654704972,0.1769234688400816,0.040382949946013,0.2214704822822679,0.0436815173194746,0.0393926183593297,0.2384191796583465,CYT,3,3
0.0801464927057364,0.0180221730354848,0.1216864303105498,0.0806477652190774,0.0646387058454911,0.011760570384295,0.1111358874866905,0.1256018661019092,MIT,2,1
0.2325370523553835,0.1644672009196733,0.2787734078201004,0.1563533318092461,0.010115406260178,0.0139243013644259,0.0027510957506609,0.2181436491232505,CYT,2,1
0.4841625365767797,0.3903189145471523,0.2499679821025079,0.1307709231121171,0.0254789822908097,0.01048031255686,0.0651735238829838,0.3023573822772919,NUC,2,1
0.1693257626556566,0.1304365309960628,0.4460526891335763,0.2000966471173405,0.0448989206558687,0.0724438421768897,0.0457109137766627,0.7791301240112366,NUC,2,1
0.0747789270014016,0.4073982795830809,0.3434322912706727,0.2923722106306434,0.068205837263625,0.0469682740295259,0.1923608937995886,0.5630352649324113,NUC,0,2
0.1852423234921943,0.2506505828439085,0.3108006327717068,0.0965829190374426,0.0241928937469347,0.0028948361352756,0.2269375580712097,0.1762707730637568,NUC,2,1
0.1679635137045052,0.2879255951606096,0.1425932901751254,0.5240644489591225,0.0043779646923267,0.0291170816393273,0.2684460798198302,0.421818909841107,CYT,0,2
0.2763354949660545,0.4016163933859231,0.5146492258995545,0.2149865096137422,0.2104442297828885,0.0529045396595237,0.1590310737022403,0.2461413405001487,NUC,3,3
0.1309785515470798,0.2014734216267048,0.4290742666629492,0.2511536213055348,0.1650579186385426,0.0029952553087055,0.3110820608131322,0.3602766443617787,ME2,0,3
0.1542500262093677,0.5711153654737801,0.6392951846837276,0.1745168826740499,0.2609784089388699,5.188968594920596e-05,0.0942238211603943,0.5920579691612008,MIT,3,3
0.0899353835301188,0.2526767595418192,0.4238077118691685,0.2834338430534266,0.1776825859382465,0.0163878728686182,0.1371313034325701,0.4257821512413688,CYT,3,1
0.3465590425511273,0.558844381422837,0.2718418316849135,0.168656295882347,0.1894282777491575,0.0366446934673176,0.2445059194990571,0.4652561710001541,ME3,3,0
0.1649902537464189,0.2962208942362607,0.2038306707702782,0.1025999747136032,0.0017717137070419,0.0159924463519584,0.0126515320510515,0.2290050799842148,MIT,2,1
0.1454381844637113,0.1737553391887154,0.3901726043059463,0.2311738243333568,0.244500405926921,0.014456993624053,0.0301306496436355,0.4890561465130321,CYT,3,3
0.451163889216197,0.374018062963622,0.4240985935082789,0.2339806440257549,0.2795583408733741,0.0199412396278915,0.4681930100787765,0.3874162378528867,NUC,3,0
0.5292063498589319,0.3023673339540065,0.0912153268819107,0.1462400306466362,0.2641560813636143,0.0821049715305707,0.2316417528458827,0.3205887371831022,CYT,3,0
0.3771771971387949,0.0947594253077267,0.274669415771118,0.1057403075091132,0.066727595713983,0.04441811833745,0.0975699612060971,0.289154598539186,CYT,2,1
0.4977153092263308,0.4956365040135205,0.0920951487377366,0.1537793625348423,0.0434224357208208,0.1250359618820033,0.0460827369320152,0.2172962800474562,MIT,1,0
0.4231845666292447,0.3428543496446732,0.2805804071541759,0.191067391345852,0.2696425813563256,0.0490060856209254,0.0430962131906614,0.3290649936976939,CYT,3,3
0.2173364748969555,0.5254171748804622,0.4404471110591816,0.2356742165151248,0.0015362293295485,0.0052483208698416,0.1299731911216166,0.4023575709200821,CYT,0,1
0.1054974346874186,0.2964333145147688,0.4192550002909021,0.2462508533778521,0.0595816057745477,0.0648568095280159,0.1819064766424543,0.221338433640605,NUC,2,1
0.177115816076833,0.1504965766991155,0.063013517132319,0.2205965229161096,0.0605795455565956,0.0158773302030877,0.0517329508021938,0.3904457984122205,ME3,2,1
0.1560104234247701,0.3050993507735498,0.3283035113299898,0.119702411559984,0.0610453135400772,0.0402810499100671,0.0030166015317399,0.4660197040021635,CYT,2,1
0.3583027272484148,0.3034175371012581,0.1320638683640243,0.2243767218964541,0.0455655020704777,0.0114756681285713,0.0210220529832167,0.4490081286417109,CYT,0,1
0.2382117203777517,0.1766766062000535,0.1635743613802885,0.1410967311833174,0.1531466471284005,0.037433166184149,0.3285696494270461,0.3307038307449566,NUC,3,0
0.0444376371349206,0.1957719969363305,0.3403106553907324,0.0730111071076887,0.0544446532631634,0.0370151539475703,0.0568981567465231,0.5225824741558318,MIT,2,1
0.1774341564063493,0.2423882029759184,0.2603812759476716,0.1051306459120759,0.008995383339998,0.0119157189037314,0.1721493229325393,0.6575316125147534,ME3,2,1
0.0810503458688375,0.5242593831582256,0.1459314106655171,0.1657906214532916,0.0233210094483124,0.1826650354806756,0.4065454173021135,0.3383596001163101,CYT,1,0
0.2332597297899884,0.0510056607791402,0.3106057057342367,0.230486371096053,0.068551617026222,0.0050355152389146,0.1779607131986778,0.693557795017214,NUC,2,1
0.4563029734443914,0.2162697869330184,0.3198714070732044,0.1449979622471159,0.0368546873609838,0.0291150469974203,0.0335650288185395,0.21936281900416,CYT,2,1
0.1109951227085874,0.5259764006103478,0.1343656995167167,0.2170646348266519,0.0408454219763483,0.0394637453127898,0.1522936951748628,0.6453056176387583,MIT,0,1
0.524107383079782,0.0935055489057235,0.3285369649040774,0.17015015295096,0.0501821873384841,0.0598285861292737,0.0679805735069566,0.4891505057201959,CYT,2,0
0.2494485341513156,0.7948058166470459,0.3128534078086475,0.1724743561246268,0.0476256759564369,0.0315109728866402,0.1200006383837998,0.2884354236830131,MIT,0,0
0.3576596696917246,0.4016553329429375,0.4285468178868636,0.0518316717642864,0.1015815796726259,0.0335537554647913,0.0558261826459752,0.2467741929436673,CYT,2,1
0.1411241998676989,0.1213855526461171,0.4691369291824263,0.0410473294323344,0.0488159776971822,0.0920822544773725,0.1605531886193912,0.4128665851170847,MIT,2,1
0.2562193556155805,0.298310633967815,0.277362076064466,0.0717340094524755,0.0863733810898604,0.0662238990717479,0.0710041175258591,0.1482690830338675,CYT,2,3
0.5239791499617252,0.1649530785304232,0.3868035097028154,0.1353686633190184,0.064517895177487,0.0013747603016909,0.1240352626921523,0.3982242259958056,NUC,2,1
0.4819498063691885,0.1529382085576855,0.2703588471802001,0.0904769257770045,0.1814459851115123,0.0188198534739211,0.2695640562477684,0.2909584178132254,NUC,3,0
0.2639644320402215,0.3111916175626455,0.264796783215537,0.1697544230176082,0.351378699023925,0.0679138678782079,0.2403509442631371,0.2157782913672921,CYT,3,3
0.223514158884564,0.039912408771869,0.4152140084296444,0.2524681634695258,0.006064978721855,0.0185188132056903,0.0307719528374336,0.6239846462360897,CYT,2,1
0.2764270470816738,0.0536592078645304,0.4308999245482886,0.288879981588396,0.0248596732542998,0.265176805030742,0.2542237126781013,0.3147615370878497,CYT,1,0
0.321129255341407,0.3182142680979291,0.3137667049052148,0.4680291231473621,0.1513487553361201,0.0560898937482632,0.0552485190165158,0.5727797920136324,CYT,0,2
0.557406885681536,0.1807579737001286,0.4467426769163764,0.2029409927386998,0.1197864053984189,0.1116751854754416,0.0459045902398001,0.1347159793763323,CYT,1,2
0.1621890861748199,0.3640557086995937,0.29972626412742,0.3488143623496549,0.0262273675985279,0.0002504870400643,0.044967778765088,0.2039391136960966,NUC,0,2
0.154807479392052,0.2608799119347449,0.1617861922755734,0.1461234323042043,0.0408664848312608,0.0090452669814437,0.0682833184944687,0.3695220840170372,NUC,2,1
0.2096039228273493,0.1559635399145394,0.291779815283518,0.114808847042937,0.1512621071273043,0.0010087846880476,0.0503655591514839,0.455474227732898,MIT,2,3
0.1068665371877108,0.3785193435272143,0.255566607563331,0.5294790699381564,0.0762682356659632,0.0024954855523881,0.2141306093426923,0.2307243311767781,CYT,0,2
0.36441921405229,0.302337746371279,0.3542604509501738,0.2373560474349177,0.1108332369532884,0.0001578300907699,0.0556626608395856,0.1455032055273846,CYT,2,2
0.069854215232803,0.7672429890629722,0.22636870086815,0.0663258373604766,0.0579775852302867,0.0103675631979177,0.0536847781087236,0.7304861859364393,MIT,2,1
0.5752524381494896,0.1855467360743156,0.0976506807360788,0.0623446553375728,0.1642828833451743,0.0397220799123496,0.3012458833967417,0.1001811524403216,NUC,2,0
0.2816515588456469,0.0963075222636254,0.3296533301628471,0.3051353872592735,0.0372034743417565,0.2377663393549072,0.1055453060757034,0.5789530597617408,CYT,1,0
0.3794411536939451,0.4760043023591677,0.4324176598554149,0.2532970014853877,0.0424094764339029,0.0570998843619846,0.0445796867394298,0.137660531761187,CYT,0,2
0.0456596310029253,0.2289413569630583,0.19723875521287,0.2019116344874901,0.1881307960852848,0.2415309117667995,0.2420429161820949,0.5852204031733826,CYT,1,0
0.3907392159198113,0.1115199421639181,0.4486926254206584,0.2385587584167226,0.0249404825193376,0.0246375351788391,0.0296123388313556,0.46418035054629,CYT,2,2
0.3259029406210039,0.3119859888731634,0.3927279766044566,0.1718632459308517,0.1264732708673113,0.0117858547283183,0.0225658195444618,0.3929294033301431,MIT,2,1
0.3450841502829877,0.2916090381621074,0.3138116012872882,0.0607121614169178,0.2013834416090861,0.0219689877863607,0.0222095640460188,0.4052932003979901,CYT,3,3
0.2370136739010705,0.2536866590296014,0.1897770447658947,0.3650393289186183,0.022970005466619,0.1978245896435286,0.0049980157513455,0.6599828713366862,ME3,1,0
0.4243518655493258,0.3623798560294576,0.065375901891367,0.2333017222927765,0.0482319887618123,0.046568661323324,0.155751433109709,0.5714770532664176,MIT,0,1
0.1288120009908881,0.1846653291282549,0.3608300767399504,0.1745079222662962,0.1343308497383958,0.0271220408991745,0.03141952340468,0.2999704338209676,NUC,2,3
0.3299114686361586,0.4644432059742379,0.3188219464932132,0.0224305260847599,0.0071928817744267,0.0194647580863135,0.0463643014126558,0.7235470238971198,CYT,2,1
0.0667555305661823,0.3356162648369526,0.1306766176516459,0.1301162549303019,0.0006046312738074,0.097476151852675,0.162018884276401,0.2397546648973845,CYT,1,0
0.1057107830323264,0.1044365561821121,0.308805202422555,0.156227850373672,0.0278209222558505,0.0225839059842628,0.0125068522583285,0.0755293202020207,NUC,2,1
0.5357995621053333,0.3706915305006333,0.39515853557204,0.0695353313510493,0.0138505884333959,0.0677487366643772,0.1039613988159259,0.3520173677711276,CYT,2,1
0.1595713437757506,0.2059251327866078,0.1141054532623765,0.0675175158073411,0.0506218340222092,0.0686132048525376,0.1677890664077046,0.1545701916136666,MIT,2,0
0.1228798987176632,0.7739604557651556,0.2438915966898068,0.2401259528695217,0.191577248682296,0.0464354578955703,0.2149843299198066,0.5610833210476547,CYT,0,0
0.3099564477393267,0.176459068556819,0.3518837413859953,0.0885034271533372,0.121378096952666,0.042907008287905,0.0222643952565713,0.620077530487381,NUC,2,1
0.5006741240171694,0.1086120056800174,0.1924792468479843,0.1590652012364848,0.2018463407683006,0.0491520315745353,0.1843329114921413,0.2351006733609868,NUC,3,0
0.1925333812435086,0.1613403907828927,0.3474879286007286,0.099801875048305,0.1233339740036666,0.0480476681120212,0.1522350767582992,0.2686887332907248,MIT,2,0
0.6798139772747849,0.2238943558942822,0.3695344113190177,0.0298462062074928,0.0312091156094378,0.0069100095259291,0.3197134508828749,0.3510984245774,NUC,2,0
0.1658069239561412,0.2274442729895193,0.0755396390710792,0.1728127666184725,0.2315311536869481,0.0115071830397523,0.0001078417576448,0.2604347573102202,NUC,3,3
0.445325731706341,0.3604458420110737,0.1829162043048937,0.0461197965182992,0.0807609333915086,0.0126377367937389,0.0368414570544103,0.4631420468523638,ME2,2,1
0.2871034665903474,0.068011291449778,0.3796547132351062,0.0774252322991777,0.0166990266517137,0.1015018621459316,0.2302160562853097,0.4863357474473264,CYT,1,0
0.2051521024846308,0.1308637344236113,0.2465859281937792,0.0422183845536557,0.0453412183094372,0.0045872459175043,0.0089103359186631,0.0415616456258323,CYT,2,1
0.3569482999794101,0.2691672838567061,0.1746970841019714,0.0863044457167062,0.0299628294928447,0.0109877627387852,0.3945650711515918,0.3408396437263324,CYT,2,0
0.0872053159749631,0.0906232129544813,0.3232640412743402,0.0100931102615836,0.1335884445478012,0.0589875245684745,0.0660862599403267,0.1567077890581915,NUC,2,1
0.23791157291652,0.3858111078202992,0.4268623598639165,0.1988881847077952,0.2393585325865826,0.0473462313424954,0.0202542780592205,0.1904178510831944,CYT,3,3
0.2125906368597829,0.1346202368631115,0.134035730147906,0.0546242124381636,0.0460120456227747,0.0214880012999114,0.1141574932778707,0.607352723565819,CYT,2,1
0.3380474712276761,0.1817607994412668,0.3372420054655211,0.1873279624356649,0.1207747061948,0.0893837639230578,0.0983206996451697,0.5387156117606222,CYT,1,0
0.2905275608427198,0.0867150045614836,0.2887018943572167,0.2363856884693598,0.0948857178531974,0.0241866031282456,0.1390064360444917,0.3324801673804525,MIT,2,1
0.3479181328972756,0.0797779791639122,0.3338539666871971,0.0821685216236065,0.0280538401923954,0.0469486011321833,0.1503201770806856,0.4823180548254271,NUC,2,1
0.4221996077051169,0.4667113550674009,0.2903332946267622,0.0694629116240402,0.0963642634702977,0.0105242771631293,0.0643665375367177,0.3543780822332308,MIT,2,1
0.2424964231836355,0.2346261779656824,0.5605359916412022,0.1737404116230492,0.0605614096882059,0.0110643419770722,0.1574951916264624,0.397905450918475,CYT,2,1
0.3024763373927353,0.1509094262690012,0.2717941990147907,0.1138972743980547,0.044797748944166,0.0318274125445398,0.1973465111236237,0.2145281846956592,NUC,2,1
0.5685546252018754,0.4011850064190916,0.3086596198300343,0.0641354886261421,0.0903082307052492,0.0760286823139988,0.0148672705884567,0.3157749854476534,NUC,2,1
0.2939324011203272,0.7362058914355981,0.3690057743419235,0.1938980485007231,0.2606805718959034,0.0326713333927579,0.0108505190875298,0.19273856774332,NUC,3,3
0.2371806947234474,0.2184471772023477,0.2469350775906339,0.1326964974236787,0.2904438767625649,0.1734270269371506,0.0342042307394159,0.4784989605668119,CYT,1,0
0.4348483136027772,0.4699267489150663,0.4108324754231903,0.2076756793527184,0.128126680906921,0.0104273884057618,0.0659847992294724,0.5811087051876265,CYT,0,1
0.2476647534198212,0.4349155078641356,0.2993887577263939,0.1800562612911873,0.0041238831601817,0.0766633895586745,0.0566718737017402,0.1947963741064233,ME3,2,0
0.5915252921662858,0.2994639079970963,0.2344652837594351,0.2702076660761676,0.0067313079821673,0.076707923221836,0.0728706715688546,0.3062732489175936,MIT,0,1
0.4941427378687356,0.2397061180698788,0.1779864520198697,0.2279761083672594,0.0082782216965022,0.0683674496331414,0.0118511502708912,0.1804255068288031,CYT,2,1
0.1927509224419929,0.664582651962105,0.4464068391279451,0.1938087129760078,0.3543587244251639,0.0214256276193263,0.0906691645750624,0.530866539715726,ME3,3,3
0.215708580571228,0.100001394277885,0.165985947618543,0.2230537555569127,0.0124724330549832,0.0758612764279206,0.1227457905523353,0.3173715578275755,CYT,1,0
0.4548274324248505,0.5260871285486125,0.364831755999996,0.3088899935952046,0.0491829480466952,0.0366723820520766,0.1177560719368153,0.3407195461151494,CYT,0,2
0.432033472949111,0.2164697202550649,0.3555016855316065,0.0577758545205425,0.0613985251904606,0.0726398090797019,0.2410556964405708,0.5110816071091018,MIT,2,0
0.4727380263938699,0.1839093098655594,0.1630280631475254,0.1333687096969183,0.2982818762576909,0.0244281299257373,0.031436058999734,0.5626842940688849,CYT,3,3
0.2538973946761992,0.0835751494984771,0.1978592431975955,0.1738891876495225,0.0895782310598182,0.0493379603887488,0.0449594709311805,0.5454434666900632,CYT,2,1
0.2857213617632627,0.2127651940364753,0.3015878933361053,0.2422146148605212,0.0944273831532894,0.0714612397845086,0.1943433258636104,0.8207678751601617,CYT,0,1
0.2317922806044498,0.0917366575984314,0.4526995524313515,0.2041080670707139,0.0196618762561173,0.0358455624677317,0.2157964086663368,0.6345881379354518,NUC,2,1
0.2332041462800099,0.469934473588362,0.5603975551313043,0.4955213421514443,0.0821263274345225,0.0824303863434991,0.0236961585064349,0.5087576734780719,CYT,0,2
0.1697303259220881,0.2593427798090144,0.0915237818259242,0.153506903449959,0.2041738791476644,0.0296009723178252,0.002504346807357,0.5666927085873179,CYT,3,3
0.4915121741124872,0.3792374326992001,0.1886647607836145,0.104361667617688,0.0178424628598409,0.1327165488146843,0.0270906784700139,0.4740036217956344,ME3,1,0
0.3319587751508012,0.2192983301693334,0.1453237461974625,0.1358563879017472,0.0078544888312071,0.0581732521847364,0.112771972888717,0.2425304599830518,CYT,2,1
0.3427031340245881,0.3586589879571438,0.3456164183509868,0.1294120004450869,0.0434496150040819,0.0267510522794835,0.069582557816995,0.5846190949693519,CYT,2,1
0.4732074603715058,0.1463400308506345,0.2346288153462857,0.1151329984147758,0.0254456480189807,0.0238245607156038,0.0674120527342719,0.4055146474804729,MIT,2,1
0.057826174727944,0.1871429434457787,0.3231018714750363,0.3159426892707627,0.0165570794957377,0.0260120969066251,0.1013569024654532,0.3105365299765177,CYT,0,1
0.3342823374545915,0.1272435122741387,0.1586818947318123,0.2512363313577717,0.0858527006727041,0.1979145694167302,0.1001962258566644,0.389058583311648,CYT,1,0
0.5055663733930453,0.387302669046323,0.2117103927168145,0.0604590962541502,0.0135870362652817,0.0117186155633809,0.0880816043648804,0.5841262938597409,ME2,2,1
0.1092677169367234,0.168203903734037,0.163488891040594,0.3354425465591505,0.2037622878056848,0.0162180281613802,0.0240324929876699,0.6120968550190861,ME3,3,3
0.476371862104171,0.3822011844735794,0.5503938758292076,0.1743450177885665,0.0163160583052569,0.0402403298829546,0.0265948162182544,0.4288914200123079,CYT,2,1
0.3351520189164386,0.0208984118332562,0.1883180984035663,0.257270379825853,0.005583438580559,0.0877468805330947,0.0643879192922179,0.3765169378948524,MIT,1,0
0.3113112656037834,0.5557597705778299,0.1997965757045536,0.1734433005885984,0.0313950426395012,0.0379047586653336,0.1177216793682575,0.4890418317307166,MIT,0,1
0.3156514521042243,0.2239414097059228,0.4736692780400231,0.1175054858775461,0.2132101756890731,0.0407968120150798,0.0238017682999839,0.6525044214187975,NUC,3,1
0.1342593059642669,0.3725441558188612,0.3313193233019687,0.07116570020459,0.210552429523529,0.0046419654141134,0.0285781246851127,0.3553988473911652,NUC,3,3
0.0426125165402731,0.0209840546546214,0.3467214503990531,0.2442683284710384,0.0816447214218985,0.031684092019171,0.013663702547005,0.6051579338420147,CYT,2,1
0.4402492515093427,0.0505925894579045,0.2060570232568289,0.2105881736944869,0.0062478955083657,0.0196156047134113,0.0003918027910782,0.2981516378154392,CYT,2,1
0.1195934956640864,0.7945363708814471,0.3476616940322189,0.4000723075659778,0.0213133877118443,0.0251682343472649,0.0139627077053457,0.5949387253024445,NUC,0,2
0.2000779313230957,0.1781725144165805,0.2307281999439604,0.0823950645225142,0.0328319160795855,0.0090432511501454,0.0078666250495153,0.307557259752065,MIT,2,1
0.7007817975708072,0.5310129530485904,0.3425590700182656,0.2069663266840361,0.248322090726929,0.0365965007108738,0.0489217629047965,0.1849445558697635,NUC,3,3
0.2817555447671213,0.1373037152725603,0.4011386425313777,0.307785762294525,0.0674417692457139,0.0266161456955579,0.0062760937067382,0.2457622738574601,CYT,2,2
0.3492651154755515,0.2753409346090931,0.2712527744232994,0.1595171877380159,0.068779000126226,0.1584647269480555,0.0654709142323272,0.2190692988408692,CYT,1,0
0.183486628129589,0.2546649811049586,0.5071478917498844,0.093665860641138,0.1757686184439222,0.1795501576965734,0.0682005651480249,0.2999470713139155,NUC,1,1
0.5023166737897836,0.142707004212114,0.3732635965254671,0.0586830830563394,0.0923216826580806,0.0066001854861472,0.0562689415743339,0.3410139869372743,NUC,2,1
0.0624500784100217,0.2393693720523304,0.2740712065484662,0.0960282302924267,0.045779071857016,0.0021884378108771,0.0596977901907423,0.2574715937884567,CYT,2,1
0.4354437700393007,0.099047495672396,0.6252105279561088,0.1747434571747857,0.1585184624488289,0.0297858905039726,0.1282479578330541,0.596111714411405,NUC,2,1
0.0920630148030118,0.5961039827723912,0.1074683963648618,0.3211938125510453,0.0824457791271091,0.0703519599565627,0.1649517231174121,0.2817199573051229,NUC,0,0
0.6257518883853295,0.2738451941791733,0.2048877188527985,0.0427088763066041,0.0226537054240245,0.1053717779365444,0.0653419461641872,0.5502495954400066,CYT,1,1
0.3770081169472025,0.2394384307979541,0.3616760080094501,0.225871238263406,0.0294303718247902,0.0037051888834148,0.0588643845280449,0.5699970098151347,CYT,2,1
0.1271719790497805,0.0959219940686897,0.3227061742475122,0.2338554610289483,0.1432715011683852,0.0326306572584834,0.0737900786869028,0.1585162858256384,CYT,2,1
0.2743528735631583,0.3120839562441401,0.0528285888035839,0.1186438930126274,0.2316171482353864,0.0241113019629625,0.0099808025935442,0.3592309713020708,ME3,3,3
0.3825666156869312,0.0913153406132201,0.2649037103700262,0.2546067794189551,0.0995899466535106,0.0036593238778522,0.0147709034115399,0.3928408109407438,CYT,2,2
0.1784396198271592,0.0981790112229726,0.3803346500112577,0.1421650546782078,0.1388260216458227,0.0500982273284369,0.1450449597307842,0.5845929457948323,NUC,2,3
0.2162905367743838,0.1406934063398773,0.2934385305818316,0.0551069573617865,0.0567096660267334,0.0433373870865332,0.0213903554783877,0.4535153267844752,NUC,2,1
0.5209740341645329,0.0364710216496832,0.4763702993839556,0.1952973376640613,0.0035739569688562,0.0217572990898489,0.008307413276302,0.4256312486825694,CYT,2,2
0.279074004926693,0.0903671299961143,0.2208522222945503,0.1251945187246983,0.1555129697687749,0.022136852331877,0.0212952828037816,0.3312653014359211,CYT,2,3
0.4849887995749727,0.2751210734555541,0.52579008467511,0.1976981573214264,0.053403733145038,0.0043217075221332,0.0379470553993046,0.0600377904077233,NUC,2,2
0.3481128642195799,0.2933224133773137,0.2502927866590126,0.1257330555766558,0.1061127539896516,0.026841715975916,0.0565869315419695,0.5945827321583663,NUC,2,1
0.3776973082787966,0.0979386625981644,0.4014330793187791,0.2543868726130209,0.011974196997141,0.0122702183614655,0.0139218439523345,0.3591420328256465,CYT,2,2
0.4552676384890686,0.3540293523738803,0.2126089637276281,0.4137486880216037,0.0270717644871734,0.0653284041113659,0.1296976927982374,0.3519554873192937,CYT,0,2
0.564636774420852,0.3927334586612469,0.6438662885694261,0.1838444807831849,0.0050748990328543,0.013113132782785,0.2190007580919456,0.6800587527426797,NUC,2,1
0.1352549552408208,0.4211069715116278,0.2314303822396142,0.2758225396217956,0.0372793717200862,0.0514334703137668,0.2064982160815439,0.514139426486485,NUC,0,2
0.4189062970344011,0.467208932956789,0.4645763871290953,0.0566619102232968,0.0042370328578672,0.0312048374185066,0.0599051478355105,0.5265173731775461,CYT,2,1
0.6277239733678208,0.2091993619808121,0.2884855768652173,0.2778149714968475,0.0814965123363649,0.1130657759800587,0.0269423367122103,0.4737511504705272,NUC,1,1
0.4233062618932802,0.1670953773696356,0.6046652022754976,0.3212177965289479,0.0040316875800432,0.0084853841029477,0.2577269060435829,0.3459687417028468,ME3,0,1
0.3242865327317485,0.241350623731198,0.1782657354217627,0.3940932206131899,0.0369411660343455,0.0096648933164044,0.1232815976490881,0.4301792972894109,CYT,0,1
0.5237323534287259,0.2970794634573549,0.386519080695608,0.1106901508647423,0.2474795821026304,0.0409111324649543,0.0014746797357771,0.3036129230315223,NUC,3,3
0.6843643932117193,0.4132021119127898,0.5893864175403196,0.1249350964853441,0.2153865740972511,0.0722129807076887,0.0181840718473967,0.1595329774598022,NUC,3,1
0.3592652758898438,0.0584562170314102,0.3059693590216628,0.1891186170426155,0.0884318320537556,0.0659390861279545,0.0623011524073417,0.2514520382241206,CYT,2,0
0.3939614324212918,0.3169942157081124,0.3264712069282993,0.3425154117556405,0.0095726942871442,0.0096694486494715,0.1333984644737648,0.6404586574373768,NUC,0,2
0.3799956547644613,0.2163484411098976,0.2587134481331379,0.0252928945568171,0.0575384299734568,0.0023460542833256,0.1046382112104896,0.501706275492226,MIT,2,1
0.0841743365393104,0.2409315553364382,0.0762743065617003,0.0700191482436042,0.0520940932377366,0.0514049484273592,0.0143153955279758,0.5438798761566868,MIT,2,1
0.4372271147397712,0.2313028502568061,0.1152280791157068,0.1217899990670955,0.0648548245995957,0.0636984395278884,0.0299545008617521,0.1704791821662551,CYT,2,1
0.0941077935758852,0.1456923438713909,0.4203950935203013,0.1849321306069508,0.0855003322543837,0.0500134941001823,0.0893411315589427,0.1771866801320878,MIT,2,1
0.3982612864989766,0.2881557546953736,0.2448964244992464,0.1916487584694382,0.0653829206616994,0.0661049812316228,0.1378592392825542,0.3074566758587034,CYT,2,1
